"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Dexmethylphenidate Hydrochloride","67877-657-05","10 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-657","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (67877-657-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-657-01","10 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-657","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (67877-657-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-004-01","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-004","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-004-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-005-01","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-005","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-005-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-006-01","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-006","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-006-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-007-01","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-007","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-007-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-008-01","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-008","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-008-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-009-01","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-009","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-009-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-010-01","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-010","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-010-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-011-01","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-011","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-011-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1284-1","2.5 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","72162-1284","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2024","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (72162-1284-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1285-1","5 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","72162-1285","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2024","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (72162-1285-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1286-1","10 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","72162-1286","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2024","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (72162-1286-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1472-1","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1472","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1472-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1473-1","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1473","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1473-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1488-1","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1488","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1488-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1493-1","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1493","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1493-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1496-1","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1496","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1496-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1502-1","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Bryant Ranch Prepack","72162-1502","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1502-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1503-1","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Bryant Ranch Prepack","72162-1503","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1503-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1507-1","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1507","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1507-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","72162-2426-6","5 mg/1","TABLET","ORAL","ANDA209211","Bryant Ranch Prepack","72162-2426","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/18/2024","N/A","ANDA","60 TABLET in 1 BOTTLE (72162-2426-6)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","72162-2426-1","5 mg/1","TABLET","ORAL","ANDA209211","Bryant Ranch Prepack","72162-2426","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/18/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (72162-2426-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","72162-2427-1","10 mg/1","TABLET","ORAL","ANDA209211","Bryant Ranch Prepack","72162-2427","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/18/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (72162-2427-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","75834-327-01","5 mg/1","TABLET","ORAL","ANDA209211","Nivagen Pharmaceuticals, Inc.","75834-327","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (75834-327-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2027"
"Dexmethylphenidate hydrochloride","75834-328-01","10 mg/1","TABLET","ORAL","ANDA209211","Nivagen Pharmaceuticals, Inc.","75834-328","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (75834-328-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2027"
"Focalin","0078-0381-05","5 mg/1","TABLET","ORAL","NDA021278","Novartis Pharmaceuticals Corporation","0078-0381","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/30/2001","07/31/2026","NDA","100 TABLET in 1 BOTTLE (0078-0381-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0382-05","10 mg/1","TABLET","ORAL","NDA021278","Novartis Pharmaceuticals Corporation","0078-0382","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/30/2001","02/28/2026","NDA","100 TABLET in 1 BOTTLE (0078-0382-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0430-05","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0430","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","08/31/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0430-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0431-05","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0431","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","06/30/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0431-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0432-05","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0432","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","12/31/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0432-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0433-05","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0433","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","10/31/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0433-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0434-05","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0434","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","02/28/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0434-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0493-05","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0493","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","08/31/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0493-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0608-05","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0608","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","07/31/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0608-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","0078-0609-05","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Novartis Pharmaceuticals Corporation","0078-0609","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2005","07/31/2026","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0078-0609-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","66758-235-31","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-235","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/17/2025","N/A","NDA","30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-235-31)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-235-01","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-235","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/15/2025","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-235-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-236-01","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-236","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2025","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-236-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-236-31","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-236","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/16/2025","N/A","NDA","30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-236-31)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-237-01","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-237","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/04/2024","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-237-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-238-01","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-238","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/04/2024","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-238-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-239-01","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-239","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2025","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-239-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-239-31","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-239","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/17/2025","N/A","NDA","30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-239-31)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-240-31","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-240","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/17/2025","N/A","NDA","30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-240-31)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-240-01","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-240","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2025","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-240-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-241-31","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-241","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/17/2025","N/A","NDA","30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-241-31)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-241-01","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-241","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/15/2025","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-241-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-242-01","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-242","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/15/2024","N/A","NDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-242-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-242-31","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021802","Sandoz Inc","66758-242","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/17/2025","N/A","NDA","30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (66758-242-31)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Focalin","66758-250-01","2.5 mg/1","TABLET","ORAL","NDA021278","Sandoz Inc","66758-250","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/16/2024","07/31/2027","NDA","100 TABLET in 1 BOTTLE (66758-250-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","66758-251-01","5 mg/1","TABLET","ORAL","NDA021278","Sandoz Inc","66758-251","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/01/2025","09/30/2027","NDA","100 TABLET in 1 BOTTLE (66758-251-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"Focalin","66758-252-01","10 mg/1","TABLET","ORAL","NDA021278","Sandoz Inc","66758-252","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/12/2024","04/30/2027","NDA","100 TABLET in 1 BOTTLE (66758-252-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","N/A"
"JORNAY PM","71376-201-03","20 mg/1","CAPSULE","ORAL","NDA209311","Ironshore Pharmaceuticals Inc.","71376-201","Methylphenidate Hydrochloride","METHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2019","N/A","NDA","100 CAPSULE in 1 BOTTLE (71376-201-03)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"JORNAY PM","71376-202-03","40 mg/1","CAPSULE","ORAL","NDA209311","Ironshore Pharmaceuticals Inc.","71376-202","Methylphenidate Hydrochloride","METHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2019","N/A","NDA","100 CAPSULE in 1 BOTTLE (71376-202-03)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"JORNAY PM","71376-203-03","60 mg/1","CAPSULE","ORAL","NDA209311","Ironshore Pharmaceuticals Inc.","71376-203","Methylphenidate Hydrochloride","METHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2019","N/A","NDA","100 CAPSULE in 1 BOTTLE (71376-203-03)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"JORNAY PM","71376-204-03","80 mg/1","CAPSULE","ORAL","NDA209311","Ironshore Pharmaceuticals Inc.","71376-204","Methylphenidate Hydrochloride","METHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2019","N/A","NDA","100 CAPSULE in 1 BOTTLE (71376-204-03)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"JORNAY PM","71376-205-03","100 mg/1","CAPSULE","ORAL","NDA209311","Ironshore Pharmaceuticals Inc.","71376-205","Methylphenidate Hydrochloride","METHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2019","N/A","NDA","100 CAPSULE in 1 BOTTLE (71376-205-03)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"METADATE CD","69654-579-30","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","NDA021259","Aytu BioPharma, Inc.","69654-579","methylphenidate hydrochloride","METHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/22/2024","N/A","NDA","30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (69654-579-30)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
