"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Dexmethylphenidate Hydrochloride","49884-428-01","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Par Health USA, LLC","49884-428","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-428-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2027"
"Dexmethylphenidate Hydrochloride","49884-430-10","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Par Health USA, LLC","49884-430","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","1000 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-430-10)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2027"
"Dexmethylphenidate Hydrochloride","49884-430-01","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Par Health USA, LLC","49884-430","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-430-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2027"
"Dexmethylphenidate Hydrochloride","49884-546-01","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Par Health USA, LLC","49884-546","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-546-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","55466-122-12","5 mg/1","TABLET","ORAL","ANDA209211","Neolpharma, Inc.","55466-122","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/29/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (55466-122-12)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","55466-123-12","10 mg/1","TABLET","ORAL","ANDA209211","Neolpharma, Inc.","55466-123","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/29/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (55466-123-12)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-376-18","2.5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-376","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","1000 TABLET in 1 BOTTLE (57664-376-18)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-376-83","2.5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-376","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","30 TABLET in 1 BOTTLE (57664-376-83)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-376-88","2.5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-376","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (57664-376-88)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-376-08","2.5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-376","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (57664-376-08)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-376-13","2.5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-376","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","500 TABLET in 1 BOTTLE (57664-376-13)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-378-18","5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-378","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","1000 TABLET in 1 BOTTLE (57664-378-18)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-378-83","5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-378","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","30 TABLET in 1 BOTTLE (57664-378-83)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-378-08","5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-378","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (57664-378-08)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-378-13","5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-378","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","500 TABLET in 1 BOTTLE (57664-378-13)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-378-88","5 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-378","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (57664-378-88)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-379-83","10 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-379","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","30 TABLET in 1 BOTTLE (57664-379-83)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-379-88","10 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-379","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (57664-379-88)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-379-18","10 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-379","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","1000 TABLET in 1 BOTTLE (57664-379-18)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-379-13","10 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-379","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","500 TABLET in 1 BOTTLE (57664-379-13)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","57664-379-08","10 mg/1","TABLET","ORAL","ANDA201231","Sun Pharmaceutical Industries, Inc.","57664-379","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (57664-379-08)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2171-1","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","63629-2171","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/08/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2171-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2172-1","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Bryant Ranch Prepack","63629-2172","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2172-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2173-1","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","63629-2173","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/08/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2173-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2174-1","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","63629-2174","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/08/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2174-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2175-1","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Bryant Ranch Prepack","63629-2175","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2175-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2176-1","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","63629-2176","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/08/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2176-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2177-1","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","63629-2177","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/08/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2177-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2178-1","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","63629-2178","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/08/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (63629-2178-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2305-1","2.5 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","63629-2305","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/22/2021","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (63629-2305-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2306-1","5 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","63629-2306","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/22/2021","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (63629-2306-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","63629-2307-1","10 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","63629-2307","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/22/2021","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (63629-2307-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-655-30","2.5 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-655","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (67877-655-30)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-655-01","2.5 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-655","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (67877-655-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-655-05","2.5 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-655","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (67877-655-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-656-30","5 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-656","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (67877-656-30)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-656-05","5 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-656","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (67877-656-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-656-01","5 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-656","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (67877-656-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-657-05","10 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-657","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","500 TABLET in 1 BOTTLE (67877-657-05)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-657-01","10 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-657","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","100 TABLET in 1 BOTTLE (67877-657-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","67877-657-30","10 mg/1","TABLET","ORAL","ANDA212631","Ascend Laboratories, LLC","67877-657","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (67877-657-30)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-004-01","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-004","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-004-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-005-01","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-005","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-005-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-006-01","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-006","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-006-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-007-01","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-007","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-007-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-008-01","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-008","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-008-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-009-01","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-009","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-009-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-010-01","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-010","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-010-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","70010-011-01","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA213813","Granules Pharmaceuticals Inc.","70010-011","DEXMETHYLPHENIDATE HYDROCHLORIDE","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2020","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (70010-011-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1284-1","2.5 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","72162-1284","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2024","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (72162-1284-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1285-1","5 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","72162-1285","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2024","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (72162-1285-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1286-1","10 mg/1","TABLET","ORAL","ANDA207901","Bryant Ranch Prepack","72162-1286","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2024","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (72162-1286-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1472-1","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1472","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1472-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1473-1","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1473","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1473-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1488-1","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1488","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1488-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1493-1","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1493","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1493-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","72162-1496-1","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Bryant Ranch Prepack","72162-1496","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/12/2024","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (72162-1496-1)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
