"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Clonidine Hydrochloride","43547-435-06",".1 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA209757","Solco Healthcare LLC","43547-435","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2018","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (43547-435-06)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","43547-565-10",".1 mg/1","TABLET","ORAL","ANDA077901","Solco Healthcare LLC","43547-565","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2023","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (43547-565-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","43547-565-11",".1 mg/1","TABLET","ORAL","ANDA077901","Solco Healthcare LLC","43547-565","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2023","N/A","ANDA","1000 TABLET in 1 BOTTLE, PLASTIC (43547-565-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","43547-566-10",".2 mg/1","TABLET","ORAL","ANDA077901","Solco Healthcare LLC","43547-566","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2023","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (43547-566-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","43547-566-11",".2 mg/1","TABLET","ORAL","ANDA077901","Solco Healthcare LLC","43547-566","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2023","N/A","ANDA","1000 TABLET in 1 BOTTLE, PLASTIC (43547-566-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","43547-567-10",".3 mg/1","TABLET","ORAL","ANDA077901","Solco Healthcare LLC","43547-567","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2023","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (43547-567-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-306-10",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-306","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 CARTON (46708-306-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-306-91",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-306","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-306-91)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-306-71",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-306","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (46708-306-71)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-306-31",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-306","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (46708-306-31)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-306-30",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-306","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-306-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-307-10",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-307","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 CARTON (46708-307-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-307-91",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-307","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-307-91)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-307-31",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-307","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (46708-307-31)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-307-71",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-307","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (46708-307-71)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-307-30",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-307","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-307-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-308-91",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-308","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-308-91)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-308-30",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-308","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-308-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-308-31",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-308","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (46708-308-31)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-308-71",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-308","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (46708-308-71)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","46708-308-10",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Limited","46708-308","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 CARTON (46708-308-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-1909-1",".2 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-1909","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/29/2015","N/A","ANDA","60 TABLET in 1 BOTTLE (50090-1909-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-1909-0",".2 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-1909","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/29/2015","N/A","ANDA","30 TABLET in 1 BOTTLE (50090-1909-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-1909-5",".2 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-1909","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/29/2015","N/A","ANDA","180 TABLET in 1 BOTTLE (50090-1909-5)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-1909-6",".2 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-1909","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/29/2015","N/A","ANDA","90 TABLET in 1 BOTTLE (50090-1909-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-1910-0",".3 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-1910","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/01/2018","N/A","ANDA","100 TABLET in 1 BOTTLE (50090-1910-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-1910-1",".3 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-1910","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/29/2015","N/A","ANDA","60 TABLET in 1 BOTTLE (50090-1910-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-5577-0",".1 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-5577","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2021","N/A","ANDA","30 TABLET in 1 BOTTLE (50090-5577-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-5577-1",".1 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-5577","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2021","N/A","ANDA","60 TABLET in 1 BOTTLE (50090-5577-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-5577-2",".1 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-5577","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2021","N/A","ANDA","100 TABLET in 1 BOTTLE (50090-5577-2)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-5577-7",".1 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-5577","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2021","N/A","ANDA","90 TABLET in 1 BOTTLE (50090-5577-7)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-5577-8",".1 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-5577","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/02/2021","N/A","ANDA","180 TABLET in 1 BOTTLE (50090-5577-8)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","50090-6744-8",".1 mg/1","TABLET","ORAL","ANDA070886","A-S Medication Solutions","50090-6744","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/16/2023","N/A","ANDA","180 TABLET in 1 BOTTLE (50090-6744-8)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","50090-6744-7",".1 mg/1","TABLET","ORAL","ANDA070886","A-S Medication Solutions","50090-6744","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/16/2023","N/A","ANDA","90 TABLET in 1 BOTTLE (50090-6744-7)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","50090-6744-2",".1 mg/1","TABLET","ORAL","ANDA070886","A-S Medication Solutions","50090-6744","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/16/2023","N/A","ANDA","100 TABLET in 1 BOTTLE (50090-6744-2)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","50090-6744-1",".1 mg/1","TABLET","ORAL","ANDA070886","A-S Medication Solutions","50090-6744","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/16/2023","N/A","ANDA","60 TABLET in 1 BOTTLE (50090-6744-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","50090-6744-0",".1 mg/1","TABLET","ORAL","ANDA070886","A-S Medication Solutions","50090-6744","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/16/2023","N/A","ANDA","30 TABLET in 1 BOTTLE (50090-6744-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-6946-0",".1 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-6946","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/18/2023","N/A","ANDA","90 TABLET in 1 BOTTLE (50090-6946-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-7009-0",".1 mg/1","TABLET","ORAL","ANDA078895","A-S Medication Solutions","50090-7009","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/04/2024","N/A","ANDA","50 BLISTER PACK in 1 BOX (50090-7009-0)  / 1 TABLET in 1 BLISTER PACK","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-7475-8",".1 mg/1","TABLET","ORAL","ANDA091368","A-S Medication Solutions","50090-7475","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/19/2024","N/A","ANDA","180 TABLET in 1 BOTTLE (50090-7475-8)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-7475-0",".1 mg/1","TABLET","ORAL","ANDA091368","A-S Medication Solutions","50090-7475","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/19/2024","N/A","ANDA","30 TABLET in 1 BOTTLE (50090-7475-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-7475-1",".1 mg/1","TABLET","ORAL","ANDA091368","A-S Medication Solutions","50090-7475","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/19/2024","N/A","ANDA","60 TABLET in 1 BOTTLE (50090-7475-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-7475-2",".1 mg/1","TABLET","ORAL","ANDA091368","A-S Medication Solutions","50090-7475","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/19/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (50090-7475-2)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-7475-7",".1 mg/1","TABLET","ORAL","ANDA091368","A-S Medication Solutions","50090-7475","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/19/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (50090-7475-7)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50090-7477-0",".1 mg/1","TABLET","ORAL","ANDA091368","A-S Medication Solutions","50090-7477","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/19/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (50090-7477-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50268-192-15",".1 mg/1","TABLET","ORAL","ANDA078895","AvPAK","50268-192","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2023","N/A","ANDA","50 BLISTER PACK in 1 BOX (50268-192-15)  / 1 TABLET in 1 BLISTER PACK (50268-192-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50268-193-15",".2 mg/1","TABLET","ORAL","ANDA078895","AvPAK","50268-193","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2023","N/A","ANDA","50 BLISTER PACK in 1 BOX (50268-193-15)  / 1 TABLET in 1 BLISTER PACK (50268-193-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","50268-194-15",".3 mg/1","TABLET","ORAL","ANDA078895","AvPAK","50268-194","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2023","N/A","ANDA","50 BLISTER PACK in 1 BOX (50268-194-15)  / 1 TABLET in 1 BLISTER PACK (50268-194-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","51655-339-25",".3 mg/1","TABLET","ORAL","ANDA078895","Northwind Health Company, LLC","51655-339","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/27/2020","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (51655-339-25)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine Hydrochloride","51655-353-52",".1 mg/1","TABLET","ORAL","ANDA070974","Northwind Health Company, LLC","51655-353","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/25/2015","N/A","ANDA","30 TABLET in 1 BOTTLE, DISPENSING (51655-353-52)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine Hydrochloride","51655-362-52",".2 mg/1","TABLET","ORAL","ANDA070975","Northwind Health Company, LLC","51655-362","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/24/2014","N/A","ANDA","30 TABLET in 1 BOTTLE, DISPENSING (51655-362-52)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine Hydrochloride","51655-362-26",".2 mg/1","TABLET","ORAL","ANDA070975","Northwind Health Company, LLC","51655-362","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/21/2023","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (51655-362-26)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine hydrochloride","51655-445-52",".1 mg/1","TABLET","ORAL","ANDA070925","Northwind Health Company, LLC","51655-445","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/01/2020","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (51655-445-52)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine hydrochloride","51655-445-26",".1 mg/1","TABLET","ORAL","ANDA070925","Northwind Health Company, LLC","51655-445","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/05/2024","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (51655-445-26)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine hydrochloride","51655-445-25",".1 mg/1","TABLET","ORAL","ANDA070925","Northwind Health Company, LLC","51655-445","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/26/2022","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (51655-445-25)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine hydrochloride","51655-445-18",".1 mg/1","TABLET","ORAL","ANDA070925","Northwind Health Company, LLC","51655-445","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/23/2022","N/A","ANDA","180 TABLET in 1 BOTTLE, PLASTIC (51655-445-18)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine hydrochloride","51655-451-25",".3 mg/1","TABLET","ORAL","ANDA070923","Northwind Health Company, LLC","51655-451","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/06/2022","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (51655-451-25)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","51655-570-25",".1 mg/1","TABLET","ORAL","ANDA078895","Northwind Health Company, LLC","51655-570","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/05/2021","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (51655-570-25)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine hydrochloride","51655-962-52",".2 mg/1","TABLET","ORAL","ANDA070924","Northwind Health Company, LLC","51655-962","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/15/2022","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (51655-962-52)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine hydrochloride","52817-180-10",".1 mg/1","TABLET","ORAL","ANDA070925","TruPharma, LLC","52817-180","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","100 TABLET in 1 BOTTLE (52817-180-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","52817-180-00",".1 mg/1","TABLET","ORAL","ANDA070925","TruPharma, LLC","52817-180","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","1000 TABLET in 1 BOTTLE (52817-180-00)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","52817-180-50",".1 mg/1","TABLET","ORAL","ANDA070925","TruPharma, LLC","52817-180","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","500 TABLET in 1 BOTTLE (52817-180-50)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","52817-181-10",".2 mg/1","TABLET","ORAL","ANDA070924","TruPharma, LLC","52817-181","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","100 TABLET in 1 BOTTLE (52817-181-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
